bank_name,city,audience_type,interest_rate,loan_amount,tenure_years,emi_amount,total_interest,total_payment
Bank of India,Kolkata,Women Applicants,8.32,7500000,25,59485.0,10345502.0,17845502.0
Bank of India,Kolkata,Senior Citizens,8.47,3000000,15,29489.0,2308102.0,5308102.0
Bank of India,Kolkata,Senior Citizens,8.47,3000000,20,25978.0,3234663.0,6234663.0
Bank of India,Kolkata,Senior Citizens,8.47,3000000,25,24096.0,4228858.0,7228858.0
Bank of India,Kolkata,Senior Citizens,8.47,5000000,15,49149.0,3846836.0,8846836.0
Bank of India,Kolkata,Senior Citizens,8.47,5000000,20,43296.0,5391105.0,10391105.0
Bank of India,Kolkata,Senior Citizens,8.47,5000000,25,40160.0,7048096.0,12048096.0
Bank of India,Kolkata,Senior Citizens,8.47,7500000,15,73724.0,5770255.0,13270255.0
Bank of India,Kolkata,Senior Citizens,8.47,7500000,20,64944.0,8086658.0,15586658.0
Bank of India,Kolkata,Senior Citizens,8.47,7500000,25,60240.0,10572144.0,18072144.0
Bank of India,Kolkata,NRIs,8.57,3000000,15,29665.0,2339774.0,5339774.0
Bank of India,Kolkata,NRIs,8.57,3000000,20,26168.0,3280263.0,6280263.0
Bank of India,Kolkata,NRIs,8.57,3000000,25,24298.0,4289548.0,7289548.0
Bank of India,Kolkata,NRIs,8.57,5000000,15,49442.0,3899624.0,8899624.0
Bank of India,Kolkata,NRIs,8.57,5000000,20,43613.0,5467105.0,10467105.0
Bank of India,Kolkata,NRIs,8.57,5000000,25,40497.0,7149247.0,12149247.0
Bank of India,Kolkata,NRIs,8.57,7500000,15,74164.0,5849435.0,13349435.0
Bank of India,Kolkata,NRIs,8.57,7500000,20,65419.0,8200657.0,15700657.0
Bank of India,Kolkata,NRIs,8.57,7500000,25,60746.0,10723870.0,18223870.0
Bank of India,Kolkata,First Time Home Buyers,8.37,3000000,15,29314.0,2276525.0,5276525.0
Bank of India,Kolkata,First Time Home Buyers,8.37,3000000,20,25788.0,3189213.0,6189213.0
Bank of India,Kolkata,First Time Home Buyers,8.37,3000000,25,23895.0,4168369.0,7168369.0
Bank of India,Kolkata,First Time Home Buyers,8.37,5000000,15,48857.0,3794208.0,8794208.0
Bank of India,Kolkata,First Time Home Buyers,8.37,5000000,20,42981.0,5315355.0,10315355.0
Bank of India,Kolkata,First Time Home Buyers,8.37,5000000,25,39824.0,6947281.0,11947281.0
Bank of India,Kolkata,First Time Home Buyers,8.37,7500000,15,73285.0,5691312.0,13191312.0
Bank of India,Kolkata,First Time Home Buyers,8.37,7500000,20,64471.0,7973033.0,15473033.0
Bank of India,Kolkata,First Time Home Buyers,8.37,7500000,25,59736.0,10420922.0,17920922.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,3000000,15,30357.0,2464198.0,5464198.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,3000000,20,26915.0,3459516.0,6459516.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,3000000,25,25094.0,4528130.0,7528130.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,5000000,15,50594.0,4106996.0,9106996.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,5000000,20,44858.0,5765860.0,10765860.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,5000000,25,41823.0,7546884.0,12546884.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,7500000,15,75892.0,6160494.0,13660494.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,7500000,20,67287.0,8648790.0,16148790.0
Bank of India,Pune,Salaried - IT/Corporate,8.96,7500000,25,62734.0,11320326.0,18820326.0
Bank of India,Pune,Salaried - Government/PSU,8.91,3000000,15,30268.0,2448166.0,5448166.0
Bank of India,Pune,Salaried - Government/PSU,8.91,3000000,20,26818.0,3436410.0,6436410.0
Bank of India,Pune,Salaried - Government/PSU,8.91,3000000,25,24991.0,4497377.0,7497377.0
Bank of India,Pune,Salaried - Government/PSU,8.91,5000000,15,50446.0,4080277.0,9080277.0
Bank of India,Pune,Salaried - Government/PSU,8.91,5000000,20,44697.0,5727351.0,10727351.0
Bank of India,Pune,Salaried - Government/PSU,8.91,5000000,25,41652.0,7495629.0,12495629.0
Bank of India,Pune,Salaried - Government/PSU,8.91,7500000,15,75669.0,6120415.0,13620415.0
Bank of India,Pune,Salaried - Government/PSU,8.91,7500000,20,67046.0,8591026.0,16091026.0
Bank of India,Pune,Salaried - Government/PSU,8.91,7500000,25,62478.0,11243443.0,18743443.0
Bank of India,Pune,Self-Employed - Professional,9.01,3000000,15,30446.0,2480252.0,5480252.0
Bank of India,Pune,Self-Employed - Professional,9.01,3000000,20,27011.0,3482658.0,6482658.0
Bank of India,Pune,Self-Employed - Professional,9.01,3000000,25,25196.0,4558931.0,7558931.0
Bank of India,Pune,Self-Employed - Professional,9.01,5000000,15,50743.0,4133754.0,9133754.0
Bank of India,Pune,Self-Employed - Professional,9.01,5000000,20,45018.0,5804430.0,10804430.0
Bank of India,Pune,Self-Employed - Professional,9.01,5000000,25,41994.0,7598219.0,12598219.0
Bank of India,Pune,Self-Employed - Professional,9.01,7500000,15,76115.0,6200631.0,13700631.0
Bank of India,Pune,Self-Employed - Professional,9.01,7500000,20,67528.0,8706645.0,16206645.0
Bank of India,Pune,Self-Employed - Professional,9.01,7500000,25,62991.0,11397328.0,18897328.0
Bank of India,Pune,Self-Employed - Business,9.01,3000000,15,30446.0,2480252.0,5480252.0
Bank of India,Pune,Self-Employed - Business,9.01,3000000,20,27011.0,3482658.0,6482658.0
Bank of India,Pune,Self-Employed - Business,9.01,3000000,25,25196.0,4558931.0,7558931.0
Bank of India,Pune,Self-Employed - Business,9.01,5000000,15,50743.0,4133754.0,9133754.0
Bank of India,Pune,Self-Employed - Business,9.01,5000000,20,45018.0,5804430.0,10804430.0
Bank of India,Pune,Self-Employed - Business,9.01,5000000,25,41994.0,7598219.0,12598219.0
Bank of India,Pune,Self-Employed - Business,9.01,7500000,15,76115.0,6200631.0,13700631.0
Bank of India,Pune,Self-Employed - Business,9.01,7500000,20,67528.0,8706645.0,16206645.0
Bank of India,Pune,Self-Employed - Business,9.01,7500000,25,62991.0,11397328.0,18897328.0
Bank of India,Pune,Self-Employed - SME,9.01,3000000,15,30446.0,2480252.0,5480252.0
Bank of India,Pune,Self-Employed - SME,9.01,3000000,20,27011.0,3482658.0,6482658.0
Bank of India,Pune,Self-Employed - SME,9.01,3000000,25,25196.0,4558931.0,7558931.0
Bank of India,Pune,Self-Employed - SME,9.01,5000000,15,50743.0,4133754.0,9133754.0
Bank of India,Pune,Self-Employed - SME,9.01,5000000,20,45018.0,5804430.0,10804430.0
Bank of India,Pune,Self-Employed - SME,9.01,5000000,25,41994.0,7598219.0,12598219.0
Bank of India,Pune,Self-Employed - SME,9.01,7500000,15,76115.0,6200631.0,13700631.0
Bank of India,Pune,Self-Employed - SME,9.01,7500000,20,67528.0,8706645.0,16206645.0
Bank of India,Pune,Self-Employed - SME,9.01,7500000,25,62991.0,11397328.0,18897328.0
Bank of India,Pune,Self-Employed - Startup,9.16,3000000,15,30714.0,2528556.0,5528556.0
Bank of India,Pune,Self-Employed - Startup,9.16,3000000,20,27301.0,3552301.0,6552301.0
Bank of India,Pune,Self-Employed - Startup,9.16,3000000,25,25505.0,4651620.0,7651620.0
Bank of India,Pune,Self-Employed - Startup,9.16,5000000,15,51190.0,4214260.0,9214260.0
Bank of India,Pune,Self-Employed - Startup,9.16,5000000,20,45502.0,5920501.0,10920501.0
Bank of India,Pune,Self-Employed - Startup,9.16,5000000,25,42509.0,7752700.0,12752700.0
Bank of India,Pune,Self-Employed - Startup,9.16,7500000,15,76786.0,6321390.0,13821390.0
Bank of India,Pune,Self-Employed - Startup,9.16,7500000,20,68253.0,8880752.0,16380752.0
Bank of India,Pune,Self-Employed - Startup,9.16,7500000,25,63763.0,11629050.0,19129050.0
Bank of India,Pune,Women Applicants,8.96,3000000,15,30357.0,2464198.0,5464198.0
Bank of India,Pune,Women Applicants,8.96,3000000,20,26915.0,3459516.0,6459516.0
Bank of India,Pune,Women Applicants,8.96,3000000,25,25094.0,4528130.0,7528130.0
Bank of India,Pune,Women Applicants,8.96,5000000,15,50594.0,4106996.0,9106996.0
Bank of India,Pune,Women Applicants,8.96,5000000,20,44858.0,5765860.0,10765860.0
Bank of India,Pune,Women Applicants,8.96,5000000,25,41823.0,7546884.0,12546884.0
Bank of India,Pune,Women Applicants,8.96,7500000,15,75892.0,6160494.0,13660494.0
Bank of India,Pune,Women Applicants,8.96,7500000,20,67287.0,8648790.0,16148790.0
Bank of India,Pune,Women Applicants,8.96,7500000,25,62734.0,11320326.0,18820326.0
Bank of India,Pune,Senior Citizens,9.11,3000000,15,30625.0,2512432.0,5512432.0
Bank of India,Pune,Senior Citizens,9.11,3000000,20,27204.0,3529051.0,6529051.0
Bank of India,Pune,Senior Citizens,9.11,3000000,25,25402.0,4620676.0,7620676.0
Bank of India,Pune,Senior Citizens,9.11,5000000,15,51041.0,4187386.0,9187386.0
Bank of India,Pune,Senior Citizens,9.11,5000000,20,45341.0,5881751.0,10881751.0
Bank of India,Pune,Senior Citizens,9.11,5000000,25,42337.0,7701127.0,12701127.0
Bank of India,Pune,Senior Citizens,9.11,7500000,15,76562.0,6281079.0,13781079.0
Bank of India,Pune,Senior Citizens,9.11,7500000,20,68011.0,8822627.0,16322627.0
Bank of India,Pune,Senior Citizens,9.11,7500000,25,63506.0,11551691.0,19051691.0
Bank of India,Pune,NRIs,9.21,3000000,15,30804.0,2544704.0,5544704.0
Bank of India,Pune,NRIs,9.21,3000000,20,27398.0,3575587.0,6575587.0
Bank of India,Pune,NRIs,9.21,3000000,25,25609.0,4682610.0,7682610.0
Bank of India,Pune,NRIs,9.21,5000000,15,51340.0,4241173.0,9241173.0
Bank of India,Pune,NRIs,9.21,5000000,20,45664.0,5959311.0,10959311.0
Bank of India,Pune,NRIs,9.21,5000000,25,42681.0,7804351.0,12804351.0
Bank of India,Pune,NRIs,9.21,7500000,15,77010.0,6361759.0,13861759.0
Bank of India,Pune,NRIs,9.21,7500000,20,68496.0,8938967.0,16438967.0
Bank of India,Pune,NRIs,9.21,7500000,25,64022.0,11706526.0,19206526.0
Bank of India,Pune,First Time Home Buyers,9.01,3000000,15,30446.0,2480252.0,5480252.0
Bank of India,Pune,First Time Home Buyers,9.01,3000000,20,27011.0,3482658.0,6482658.0
Bank of India,Pune,First Time Home Buyers,9.01,3000000,25,25196.0,4558931.0,7558931.0
Bank of India,Pune,First Time Home Buyers,9.01,5000000,15,50743.0,4133754.0,9133754.0
Bank of India,Pune,First Time Home Buyers,9.01,5000000,20,45018.0,5804430.0,10804430.0
Bank of India,Pune,First Time Home Buyers,9.01,5000000,25,41994.0,7598219.0,12598219.0
Bank of India,Pune,First Time Home Buyers,9.01,7500000,15,76115.0,6200631.0,13700631.0
Bank of India,Pune,First Time Home Buyers,9.01,7500000,20,67528.0,8706645.0,16206645.0
Bank of India,Pune,First Time Home Buyers,9.01,7500000,25,62991.0,11397328.0,18897328.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,3000000,15,29842.0,2371541.0,5371541.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,3000000,20,26358.0,3326012.0,6326012.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,3000000,25,24501.0,4350438.0,7350438.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,5000000,15,49736.0,3952569.0,8952569.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,5000000,20,43931.0,5543353.0,10543353.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,5000000,25,40836.0,7250730.0,12250730.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,7500000,15,74605.0,5928853.0,13428853.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,7500000,20,65896.0,8315029.0,15815029.0
Bank of India,Ahmedabad,Salaried - IT/Corporate,8.67,7500000,25,61254.0,10876096.0,18376096.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,3000000,15,29754.0,2355646.0,5355646.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,3000000,20,26263.0,3303119.0,6303119.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,3000000,25,24400.0,4319968.0,7319968.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,5000000,15,49589.0,3926076.0,8926076.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,5000000,20,43772.0,5505198.0,10505198.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,5000000,25,40666.0,7199947.0,12199947.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,7500000,15,74384.0,5889115.0,13389115.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,7500000,20,65657.0,8257797.0,15757797.0
Bank of India,Ahmedabad,Salaried - Government/PSU,8.62,7500000,25,61000.0,10799921.0,18299921.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,3000000,15,29930.0,2387460.0,5387460.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,3000000,20,26454.0,3348941.0,6348941.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,3000000,25,24603.0,4380958.0,7380958.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,5000000,15,49884.0,3979100.0,8979100.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,5000000,20,44090.0,5581569.0,10581569.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,5000000,25,41005.0,7301596.0,12301596.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,7500000,15,74826.0,5968650.0,13468650.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,7500000,20,66135.0,8372354.0,15872354.0
Bank of India,Ahmedabad,Self-Employed - Professional,8.72,7500000,25,61508.0,10952394.0,18452394.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,3000000,15,29930.0,2387460.0,5387460.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,3000000,20,26454.0,3348941.0,6348941.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,3000000,25,24603.0,4380958.0,7380958.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,5000000,15,49884.0,3979100.0,8979100.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,5000000,20,44090.0,5581569.0,10581569.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,5000000,25,41005.0,7301596.0,12301596.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,7500000,15,74826.0,5968650.0,13468650.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,7500000,20,66135.0,8372354.0,15872354.0
Bank of India,Ahmedabad,Self-Employed - Business,8.72,7500000,25,61508.0,10952394.0,18452394.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,3000000,15,29930.0,2387460.0,5387460.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,3000000,20,26454.0,3348941.0,6348941.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,3000000,25,24603.0,4380958.0,7380958.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,5000000,15,49884.0,3979100.0,8979100.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,5000000,20,44090.0,5581569.0,10581569.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,5000000,25,41005.0,7301596.0,12301596.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,7500000,15,74826.0,5968650.0,13468650.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,7500000,20,66135.0,8372354.0,15872354.0
Bank of India,Ahmedabad,Self-Employed - SME,8.72,7500000,25,61508.0,10952394.0,18452394.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,3000000,15,30196.0,2435358.0,5435358.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,3000000,20,26741.0,3417952.0,6417952.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,3000000,25,24909.0,4472809.0,7472809.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,5000000,15,50327.0,4058930.0,9058930.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,5000000,20,44569.0,5696587.0,10696587.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,5000000,25,41516.0,7454682.0,12454682.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,7500000,15,75491.0,6088395.0,13588395.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,7500000,20,66854.0,8544880.0,16044880.0
Bank of India,Ahmedabad,Self-Employed - Startup,8.87,7500000,25,62273.0,11182024.0,18682024.0
Bank of India,Ahmedabad,Women Applicants,8.67,3000000,15,29842.0,2371541.0,5371541.0
Bank of India,Ahmedabad,Women Applicants,8.67,3000000,20,26358.0,3326012.0,6326012.0
Bank of India,Ahmedabad,Women Applicants,8.67,3000000,25,24501.0,4350438.0,7350438.0
Bank of India,Ahmedabad,Women Applicants,8.67,5000000,15,49736.0,3952569.0,8952569.0
Bank of India,Ahmedabad,Women Applicants,8.67,5000000,20,43931.0,5543353.0,10543353.0
Bank of India,Ahmedabad,Women Applicants,8.67,5000000,25,40836.0,7250730.0,12250730.0
Bank of India,Ahmedabad,Women Applicants,8.67,7500000,15,74605.0,5928853.0,13428853.0
Bank of India,Ahmedabad,Women Applicants,8.67,7500000,20,65896.0,8315029.0,15815029.0
Bank of India,Ahmedabad,Women Applicants,8.67,7500000,25,61254.0,10876096.0,18376096.0
Bank of India,Ahmedabad,Senior Citizens,8.82,3000000,15,30108.0,2419368.0,5419368.0
Bank of India,Ahmedabad,Senior Citizens,8.82,3000000,20,26645.0,3394912.0,6394912.0
Bank of India,Ahmedabad,Senior Citizens,8.82,3000000,25,24807.0,4442143.0,7442143.0
Bank of India,Ahmedabad,Senior Citizens,8.82,5000000,15,50179.0,4032281.0,9032281.0
Bank of India,Ahmedabad,Senior Citizens,8.82,5000000,20,44409.0,5658186.0,10658186.0
Bank of India,Ahmedabad,Senior Citizens,8.82,5000000,25,41345.0,7403572.0,12403572.0
Bank of India,Ahmedabad,Senior Citizens,8.82,7500000,15,75269.0,6048421.0,13548421.0
Bank of India,Ahmedabad,Senior Citizens,8.82,7500000,20,66614.0,8487279.0,15987279.0
Bank of India,Ahmedabad,Senior Citizens,8.82,7500000,25,62018.0,11105358.0,18605358.0
Bank of India,Ahmedabad,NRIs,8.92,3000000,15,30285.0,2451371.0,5451371.0
Bank of India,Ahmedabad,NRIs,8.92,3000000,20,26838.0,3441029.0,6441029.0
Bank of India,Ahmedabad,NRIs,8.92,3000000,25,25012.0,4503524.0,7503524.0
Bank of India,Ahmedabad,NRIs,8.92,5000000,15,50476.0,4085618.0,9085618.0
Bank of India,Ahmedabad,NRIs,8.92,5000000,20,44729.0,5735048.0,10735048.0
Bank of India,Ahmedabad,NRIs,8.92,5000000,25,41686.0,7505873.0,12505873.0
Bank of India,Ahmedabad,NRIs,8.92,7500000,15,75713.0,6128426.0,13628426.0
Bank of India,Ahmedabad,NRIs,8.92,7500000,20,67094.0,8602571.0,16102571.0
Bank of India,Ahmedabad,NRIs,8.92,7500000,25,62529.0,11258810.0,18758810.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,3000000,15,29930.0,2387460.0,5387460.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,3000000,20,26454.0,3348941.0,6348941.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,3000000,25,24603.0,4380958.0,7380958.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,5000000,15,49884.0,3979100.0,8979100.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,5000000,20,44090.0,5581569.0,10581569.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,5000000,25,41005.0,7301596.0,12301596.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,7500000,15,74826.0,5968650.0,13468650.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,7500000,20,66135.0,8372354.0,15872354.0
Bank of India,Ahmedabad,First Time Home Buyers,8.72,7500000,25,61508.0,10952394.0,18452394.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,3000000,15,29983.0,2397023.0,5397023.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,3000000,20,26511.0,3362717.0,6362717.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,3000000,25,24664.0,4399293.0,7399293.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,5000000,15,49972.0,3995038.0,8995038.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,5000000,20,44186.0,5604529.0,10604529.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,5000000,25,41107.0,7332155.0,12332155.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,7500000,15,74959.0,5992557.0,13492557.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,7500000,20,66278.0,8406793.0,15906793.0
Bank of India,Jaipur,Salaried - IT/Corporate,8.75,7500000,25,61661.0,10998232.0,18498232.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,3000000,15,29895.0,2381090.0,5381090.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,3000000,20,26416.0,3339765.0,6339765.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,3000000,25,24562.0,4368744.0,7368744.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,5000000,15,49825.0,3968483.0,8968483.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,5000000,20,44026.0,5566275.0,10566275.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,5000000,25,40937.0,7281240.0,12281240.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,7500000,15,74737.0,5952724.0,13452724.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,7500000,20,66039.0,8349413.0,15849413.0
Bank of India,Jaipur,Salaried - Government/PSU,8.7,7500000,25,61406.0,10921860.0,18421860.0
Bank of India,Jaipur,Self-Employed - Professional,8.8,3000000,15,30072.0,2412979.0,5412979.0
Bank of India,Jaipur,Self-Employed - Professional,8.8,3000000,20,26607.0,3385706.0,6385706.0
